"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj.BH"
"COL11A1",16674.5921508929,-0.252479921910353,0.0541628593185325,-4.66149544331689,3.13920019732303e-06,1.55704329787222e-05,1.55704329787222e-05
"NDN",1325.84000154794,-0.406738889494803,0.0872658157963844,-4.66091889227093,3.14800768263235e-06,1.56104233311035e-05,1.56104233311035e-05
"ADD2",645.210173091153,-0.564004232199832,0.121016359423281,-4.66056188508453,3.15347325835113e-06,1.56338267333821e-05,1.56338267333821e-05
"PRICKLE2",427.347974057998,-0.64376669328095,0.138133007547943,-4.66048415732578,3.15466443186223e-06,1.56360330733455e-05,1.56360330733455e-05
"CPT2",1604.9331496815,-0.391204808234459,0.0839419821129967,-4.6604189987776,3.15566331546283e-06,1.56372855140315e-05,1.56372855140315e-05
"LIN7C",12365.2034667669,0.269755171527021,0.057896558856227,4.65926087588205,3.17346809159077e-06,1.57217960584814e-05,1.57217960584814e-05
"EIF4G2",106758.142443394,0.191988498302554,0.0412098057132978,4.6588061986568,3.18048452569183e-06,1.5752832361238e-05,1.5752832361238e-05
"LOC106991001",53.9299343518693,-1.91671726404994,0.411436198669073,-4.65860143140102,3.18364928606388e-06,1.57647812946018e-05,1.57647812946018e-05
"SSPN",430.523216367648,-0.624439907098727,0.134050118991717,-4.65825701458206,3.18897920070238e-06,1.57874434514337e-05,1.57874434514337e-05
"LOC101110758",1885.83380885179,0.365521748753816,0.0784818564384977,4.65740446698349,3.20220937284924e-06,1.58484833618228e-05,1.58484833618228e-05
"ZBTB5",815.534156812045,0.542793864772197,0.116545268105645,4.65736510452032,3.20282148488832e-06,1.58484833618228e-05,1.58484833618228e-05
"LOC105614752",59.5346913504763,-1.79476057738268,0.385376714282503,-4.65715885487316,3.20603063681104e-06,1.58600775977667e-05,1.58600775977667e-05
"GTF3C3",1970.00976947393,-0.408358047169168,0.0876847252151533,-4.65711725921675,3.20667822016308e-06,1.58600775977667e-05,1.58600775977667e-05
"BCAS3",2008.25007668737,-0.376757286983816,0.0809085157897801,-4.6565838380069,3.21499393459652e-06,1.58974546704589e-05,1.58974546704589e-05
"ERF",754.456785748801,-0.495777852320004,0.106529343903709,-4.65390881190572,3.25700887728671e-06,1.61014102459119e-05,1.61014102459119e-05
"TSPAN3",10216.109989705,-0.230004446034372,0.0494447305906168,-4.65174839233567,3.29132511582359e-06,1.62672191337734e-05,1.62672191337734e-05
"PDPN",19971.4213371948,0.229358390009637,0.0493133688647731,4.65103876067729,3.30267240982963e-06,1.63194536713958e-05,1.63194536713958e-05
"LOC105606221",154.216137493956,-1.13852163855835,0.244816925033482,-4.65050215953264,3.31127777881164e-06,1.63581181359681e-05,1.63581181359681e-05
"HSD17B11",5399.48723460701,0.292195252740149,0.0628319229027182,4.65042671370334,3.31248941188753e-06,1.63602470222755e-05,1.63602470222755e-05
"LOC101114000",56.5490235949862,1.85459121733327,0.398856013671897,4.64977624446418,3.32295336606734e-06,1.64080609659065e-05,1.64080609659065e-05
"RAB7A",6074.25699174585,0.253196699639465,0.0544764661775259,4.6478179919813,3.35464705775205e-06,1.65567554739171e-05,1.65567554739171e-05
"SLC39A10",17827.4433604577,-0.242973037019616,0.0522765259307043,-4.64784208005122,3.35425544484184e-06,1.65567554739171e-05,1.65567554739171e-05
"DHDDS",1088.91835784412,-0.462817128110697,0.099613636644166,-4.6461221947347,3.38232703007671e-06,1.66894384841741e-05,1.66894384841741e-05
"LOC106991677",153.07139255421,-1.22082722090374,0.262793312539347,-4.64557948262458,3.39123172063304e-06,1.67294378384148e-05,1.67294378384148e-05
"LOC105616652",60.911939046351,-1.93234659271332,0.416001371455148,-4.6450486111478,3.39996388116524e-06,1.6768567449682e-05,1.6768567449682e-05
"NCOA1",3193.70795061454,0.304071367198671,0.0654658156895236,4.64473502691468,3.40513206850389e-06,1.67901053241335e-05,1.67901053241335e-05
"CAB39L",6303.67005086981,0.349884278685728,0.0753403699999577,4.64404778853521,3.4164848158916e-06,1.68421208661079e-05,1.68421208661079e-05
"LOC101102473",2129.77016115578,-0.348928587736712,0.0751563311643781,-4.64270384584837,3.43879088637299e-06,1.69480954409296e-05,1.69480954409296e-05
"RPE65",34.3833854665353,2.58466963242005,0.556829932213336,4.64175771253224,3.45457801358401e-06,1.70218990953836e-05,1.70218990953836e-05
"LOC105605123",37.6067910528535,2.53000072321893,0.545194253392768,4.64054913909056,3.47484531023751e-06,1.71177382043576e-05,1.71177382043576e-05
"PDE1B",136.504266435084,1.01100809897316,0.217881135348498,4.64018189255378,3.48102644186772e-06,1.714415748902e-05,1.714415748902e-05
"KHDRBS1",9187.04735768362,-0.238911608741814,0.051502737733109,-4.63881376519967,3.50414634060617e-06,1.72539686827404e-05,1.72539686827404e-05
"MIR23B",21.6938893282669,-3.38197072563405,0.729103695768284,-4.63853186489522,3.50892841645326e-06,1.72734564000927e-05,1.72734564000927e-05
"NAF1",1368.87213994082,0.395309726992513,0.0852282077622065,4.63824991011731,3.51371767533606e-06,1.72929703157216e-05,1.72929703157216e-05
"ZFAND1",1404.96048493098,0.390016619774089,0.0840907352535964,4.63804506641424,3.51720106257542e-06,1.73060496518738e-05,1.73060496518738e-05
"LOC105615065",315.920600768613,-0.767728098216371,0.165574625127182,-4.63674972917294,3.53930519117666e-06,1.74107229075817e-05,1.74107229075817e-05
"SYT11",5809.91187417845,-0.263053685668431,0.0567329991257909,-4.63669627415918,3.54022022364253e-06,1.74111370585902e-05,1.74111370585902e-05
"FAM193B",3173.75684420127,-0.398357108670437,0.0859596308165233,-4.63423475515746,3.58260260528534e-06,1.76154434998497e-05,1.76154434998497e-05
"LOC101114442",838.862259719366,-0.458309194642651,0.0989005566827293,-4.63404059607971,3.5859662521833e-06,1.76278463009039e-05,1.76278463009039e-05
"LOC105605761",27.1682070572745,2.46969075075598,0.533072682858016,4.63293436368747,3.60518866892293e-06,1.77181833362919e-05,1.77181833362919e-05
"ANKRD34B",24.6966358131208,2.55951006516563,0.552585139319575,4.63188363754638,3.62353803559384e-06,1.78041882939987e-05,1.78041882939987e-05
"LOC101120993",45.5341410037972,2.15378319302179,0.465026244011047,4.63153041523958,3.62972662183443e-06,1.7830415163423e-05,1.7830415163423e-05
"POLR3GL",515.71033948367,-0.555650630446895,0.119999173772314,-4.63045380213354,3.6486518591311e-06,1.79191817107924e-05,1.79191817107924e-05
"SESN3",4347.34061440975,-0.292102338512044,0.063090791538218,-4.62987278159444,3.65890459174648e-06,1.79653244200186e-05,1.79653244200186e-05
"KIFC1",563.618838329352,-0.640791405534683,0.138448921540822,-4.62835967520155,3.68573477186144e-06,1.80928221782919e-05,1.80928221782919e-05
"LOC105602352",102.131589208182,1.60855951824423,0.347601249385608,4.62759993264521,3.69927744290872e-06,1.8155048733863e-05,1.8155048733863e-05
"MED11",106.020045073831,1.37690178013037,0.297698229881643,4.6251594464562,3.74310343333104e-06,1.83658336569621e-05,1.83658336569621e-05
"CLPB",1301.68975717867,-0.445558325250802,0.0963355921033487,-4.62506448055884,3.74481884218078e-06,1.83692574673326e-05,1.83692574673326e-05
"RGS19",158.706153706831,-1.0595331883595,0.229087079324933,-4.62502377472227,3.74555435951099e-06,1.83692574673326e-05,1.83692574673326e-05
"FANCI",3738.59103682272,-0.291161285279202,0.0629685457206131,-4.62391630531002,3.76561854231428e-06,1.84633369613332e-05,1.84633369613332e-05
"ATG12",3612.48459440601,0.260442236650786,0.056346131401445,4.62218488071937,3.79719361245775e-06,1.86137986766467e-05,1.86137986766467e-05
"SBSPON",681.387553885902,-0.515100308676156,0.1114481044888,-4.62188487672235,3.80269036016073e-06,1.86363842814613e-05,1.86363842814613e-05
"COG8",805.659346505581,-0.490704458126733,0.106188695720359,-4.62106116661392,3.81782183067028e-06,1.8706166538117e-05,1.8706166538117e-05
"DAZAP2",7257.52268148446,-0.261318386751613,0.0565601969248863,-4.62018169948475,3.83404125501221e-06,1.87812455680308e-05,1.87812455680308e-05
"CTSF",2470.71386810027,-0.313059934037683,0.0677630706150713,-4.61991954018765,3.83888884873827e-06,1.88005970353258e-05,1.88005970353258e-05
"DCBLD2",116660.419538386,0.183318361524217,0.0396872130931129,4.61907872175659,3.8544761124982e-06,1.88725236947459e-05,1.88725236947459e-05
"UNC13C",56.6281167355137,1.68036485916716,0.363829403535682,4.61855155970747,3.86427967170892e-06,1.89161048353964e-05,1.89161048353964e-05
"ARHGEF10",1741.09505552498,-0.347085655203806,0.0751730166035204,-4.61715747067082,3.89032066264742e-06,1.90391312018775e-05,1.90391312018775e-05
"SOX12",745.257395891184,-0.51708027726285,0.112006423826865,-4.61652340639078,3.90222028645234e-06,1.90929087842389e-05,1.90929087842389e-05
"ARID5B",19225.2920206247,-0.217865636073397,0.0471992775332609,-4.61586802721438,3.91455659471411e-06,1.91487973853475e-05,1.91487973853475e-05
"ALG2",782.144281828061,-0.579663384310626,0.125629848081596,-4.61405783070069,3.94882473162259e-06,1.93119185708012e-05,1.93119185708012e-05
"CLIC4",64054.2622425517,0.220984831728101,0.0479009443821184,4.61337108440382,3.96190034223715e-06,1.93713447437988e-05,1.93713447437988e-05
"LOC106991743",99.965994105461,1.48340322258698,0.321746799281842,4.61046769042621,4.01764081461031e-06,1.96375671871696e-05,1.96375671871696e-05
"ZFYVE19",129.798144903433,-1.2792489705232,0.277468018134569,-4.61043755285259,4.01822332976633e-06,1.96375671871696e-05,1.96375671871696e-05
"AGO3",7774.57981161297,0.340935536775407,0.0739729080726428,4.60892434349887,4.04757574138387e-06,1.97764041120169e-05,1.97764041120169e-05
"TTLL9",62.2968247997596,1.77131161079109,0.384435669845187,4.60756311063539,4.07415567218898e-06,1.99016331623292e-05,1.99016331623292e-05
"SFT2D1",2281.19393960017,0.298066580786998,0.0646976608780033,4.60706889154842,4.08384730270832e-06,1.9944326281882e-05,1.9944326281882e-05
"ARPIN",512.72165093331,-0.571058616114195,0.123995106904664,-4.60549315509092,4.11489521655228e-06,2.00905084238632e-05,2.00905084238632e-05
"RACGAP1",7025.09640946277,-0.233536119367067,0.0507086142670298,-4.60545259898593,4.11569730213995e-06,2.00905084238632e-05,2.00905084238632e-05
"ULK3",672.251623510671,-0.595879150456766,0.129393705479766,-4.60516335201444,4.12142213937218e-06,2.01137685963399e-05,2.01137685963399e-05
"LZTS2",623.017043129073,-0.493296154799843,0.107123253470248,-4.60493999966917,4.12584799688511e-06,2.01306800052909e-05,2.01306800052909e-05
"STARD4",7839.88753431944,-0.657125299710095,0.142719990388014,-4.60429753339783,4.1386042501134e-06,2.01882194286258e-05,2.01882194286258e-05
"FEM1B",6225.522171523,0.245565588298637,0.0533347094289488,4.60423598305666,4.1398283222711e-06,2.01894908823629e-05,2.01894908823629e-05
"SGTB",1121.31057460615,-0.40072093570451,0.0870402679245403,-4.60385687291215,4.14737546521326e-06,2.02215914958141e-05,2.02215914958141e-05
"RHOA",11929.4468983283,0.23851108820769,0.0518137433266103,4.60323985287502,4.15968700455399e-06,2.02769018068001e-05,2.02769018068001e-05
"ADGRA2",1185.09678738507,-0.435289370513471,0.0945746473569716,-4.60260104243871,4.17247022872179e-06,2.033448514258e-05,2.033448514258e-05
"KMT5C",90.7906163156583,-1.32103180128739,0.287165345776842,-4.60024797808983,4.21988285424463e-06,2.05607684476983e-05,2.05607684476983e-05
"LOC101111091",1800.67949816034,-0.334893280167875,0.0728111047693917,-4.59948082409343,4.23545176032542e-06,2.06318287051092e-05,2.06318287051092e-05
"RABAC1",3846.1778308775,-0.299485348619955,0.0651231137880808,-4.59875658885907,4.25020015406109e-06,2.0698859964793e-05,2.0698859964793e-05
"LOC105603184",121.477550837102,1.39275550439132,0.302926316762237,4.59767087679106,4.2724019122607e-06,2.08021502029125e-05,2.08021502029125e-05
"LOC101112536",2288.65363769981,0.295368142038563,0.0642509479925873,4.59710169681295,4.28408544688093e-06,2.08541915504847e-05,2.08541915504847e-05
"BCL6B",99.4334070932947,-1.28538851923499,0.279613327343096,-4.59702164932135,4.28573103200944e-06,2.08573570614932e-05,2.08573570614932e-05
"GFPT2",2568.71663410986,-0.301168740925083,0.0655155473167031,-4.59690490669686,4.28813206718879e-06,2.08641967959155e-05,2.08641967959155e-05
"GPANK1",431.302044931978,-0.707322429381375,0.153893627182027,-4.59617751776522,4.30312126998493e-06,2.09322677190817e-05,2.09322677190817e-05
"SULT1E1",22.9188970441124,2.92509127021491,0.636622565486755,4.59470246389776,4.33367177401288e-06,2.10759864693001e-05,2.10759864693001e-05
"AAAS",1585.9554076812,-0.389255938117583,0.0847244151725423,-4.59437739788299,4.34043225277722e-06,2.11039671204639e-05,2.11039671204639e-05
"C21H11orf85",15.1670444800233,5.07138942405876,1.10390728207046,4.59403566443277,4.34755026316598e-06,2.11336727707971e-05,2.11336727707971e-05
"LOC101102795",30.8774625132156,2.51015131658732,0.546402019629836,4.59396419926822,4.34904023373212e-06,2.11360127871267e-05,2.11360127871267e-05
"TUBGCP6",702.827591244112,-0.663501072828054,0.144434839337509,-4.59377443746529,4.35299893463369e-06,2.11503467827924e-05,2.11503467827924e-05
"LOC101116076",1648.49714530054,-0.365192294432606,0.0795135605848809,-4.59283035178336,4.37274527458566e-06,2.12413653162302e-05,2.12413653162302e-05
"EPG5",5274.03911868674,-0.255977947686301,0.0557492202475749,-4.59159691471085,4.39867297969498e-06,2.13623617526044e-05,2.13623617526044e-05
"LOC105602050",2760.8563504103,0.313689834791387,0.0683304097706438,4.59077935935567,4.41593966334099e-06,2.1441249208752e-05,2.1441249208752e-05
"PARL",2844.79732335054,-0.290996540410603,0.0633990005528123,-4.5899231513626,4.4340922949935e-06,2.15244007722686e-05,2.15244007722686e-05
"LOC101106071",15.2115036884204,4.53666868284658,0.988428227108565,4.58978058135555,4.43712188416209e-06,2.15341190839511e-05,2.15341190839511e-05
"IFFO1",148.489317945745,-1.0600114993578,0.231007365538956,-4.58864805840594,4.46125835678299e-06,2.16462445299246e-05,2.16462445299246e-05
"LOC101116481",1773.28683154163,-0.355062208607161,0.0774128309603106,-4.58660669300676,4.50508224729354e-06,2.18538202718249e-05,2.18538202718249e-05
"LOC101102521",25.4872933284044,2.78828134781046,0.607931294849781,4.58650734290531,4.50722557855983e-06,2.18591574228882e-05,2.18591574228882e-05
"FASTKD3",215.281772860827,-0.862125035218032,0.187977738295936,-4.58631454465516,4.51138770285128e-06,2.1874280587911e-05,2.1874280587911e-05
"LOC101104162",2527.27718097596,-0.307170334832815,0.0670203240452567,-4.58324156453485,4.5782262516297e-06,2.21932244573564e-05,2.21932244573564e-05
"GYG2",1107.86911790955,-0.428236249773535,0.0934383251080298,-4.58308996098148,4.58154812420651e-06,2.22041911403496e-05,2.22041911403496e-05
"LOC105615490",48.0686188616749,2.18273225561717,0.476290626358695,4.58277390908246,4.58848074474996e-06,2.22326479738683e-05,2.22326479738683e-05
"TMEM241",760.501577918416,-0.450400823036113,0.0982924040458796,-4.58225462494417,4.59989310332035e-06,2.22827923886226e-05,2.22827923886226e-05
"TMEM116",759.225303675103,-0.467946626987063,0.102138500525044,-4.58149105950822,4.61672345437932e-06,2.23591533880224e-05,2.23591533880224e-05
"UBE4B",3425.05218039735,-0.280670341942244,0.061268846714118,-4.580963360578,4.62838933851396e-06,2.24104729616216e-05,2.24104729616216e-05
"GPN3",254.557990062448,-0.78655383993884,0.171728536956452,-4.58021627551802,4.64495350800045e-06,2.24854806453355e-05,2.24854806453355e-05
"METTL17",1145.76376257214,-0.381552825423812,0.0833062546311528,-4.58012219026263,4.6470435625715e-06,2.24904029785793e-05,2.24904029785793e-05
"LOC101108380",39.1132353025688,2.13439053093064,0.466142050844373,4.57884142197511,4.67558491181799e-06,2.26233104160835e-05,2.26233104160835e-05
"AURKB",812.028830904903,-0.574969549467806,0.125575541729333,-4.57867464913751,4.67931370265216e-06,2.26361260278806e-05,2.26361260278806e-05
"LOC106991607",74.8090927102352,1.61451987592404,0.352658954542192,4.57813378939986,4.69142612483163e-06,2.26894820844615e-05,2.26894820844615e-05
"LOC106991833",226.55759625071,0.832259696016355,0.181831457530717,4.57709412506777,4.71479355633395e-06,2.27972343716046e-05,2.27972343716046e-05
"KIF1B",15157.1400569633,-0.211553202924253,0.046226470280101,-4.57645157941724,4.72929107146711e-06,2.28620585221833e-05,2.28620585221833e-05
"FERMT3",32.7043176178616,2.83939085773842,0.620599620588777,4.57523782409765,4.75679316651403e-06,2.29897042429585e-05,2.29897042429585e-05
"KCTD9",4293.64929247548,0.311888473178337,0.0681921600929362,4.57367053270166,4.79253259910305e-06,2.31570931857975e-05,2.31570931857975e-05
"SLC2A6",466.03456532538,-0.65323246117258,0.142831603275436,-4.57344485528799,4.79769992636855e-06,2.31767173022083e-05,2.31767173022083e-05
"PARP3",299.894634551959,-0.761027525804545,0.166404561341144,-4.57335736274903,4.79970467483832e-06,2.31810581161355e-05,2.31810581161355e-05
"LOC106990855",176.142873677372,-0.998859029843913,0.218432192649897,-4.57285630715104,4.81120100814552e-06,2.32312277250455e-05,2.32312277250455e-05
"AIG1",1191.51566139949,-0.396461316682718,0.086725127293506,-4.57146998863391,4.84314661141416e-06,2.33800922342306e-05,2.33800922342306e-05
"RSG1",129.342948361171,-1.26656330962067,0.277116742467785,-4.57050446805071,4.86551547556327e-06,2.34826675048143e-05,2.34826675048143e-05
"DPH1",314.256874274946,-0.70609484609639,0.154493389951715,-4.57038871577012,4.86820381934157e-06,2.34902323827129e-05,2.34902323827129e-05
"SAFB",2531.85434955928,0.326245764404163,0.0713937045793633,4.5696713222312,4.88489702390554e-06,2.35653549799642e-05,2.35653549799642e-05
"ADORA1",27.7824826474915,-2.77562084363808,0.607478781177475,-4.56908278879815,4.89863267347183e-06,2.36261786663465e-05,2.36261786663465e-05
"PRKACB",6949.21893398076,0.269938348322937,0.0591094085731897,4.56675772671108,4.95325936844724e-06,2.38841471065763e-05,2.38841471065763e-05
"PDK3",1317.01855493138,0.416538669742873,0.0912270825217677,4.56595408105354,4.97227611118136e-06,2.39703285451844e-05,2.39703285451844e-05
"NXPH3",354.753907484812,-0.639223204136832,0.140058690341643,-4.56396673835506,5.01960349741008e-06,2.41929187883454e-05,2.41929187883454e-05
