"" "SRR21623193" "SRR21623194" "SRR21623195" "SRR21623196" "SRR21623197" "SRR21623198"
"MIF4GD" 38.3500672074473 40.0230125736408 36.306719840901 25.4636922820275 27.9181755580515 29.1705356035734
"SLC25A19" 15.9429011509877 15.4567060779465 15.5784900241849 12.4290511275899 11.7427446041989 11.1214889278591
"GRB2" 96.944916875316 97.9842926001495 97.6021431465363 140.771614179299 149.001267754984 146.507587586489
"LOC105616430" 0.801714424101672 0.529888647227865 1.07371569614575 0.509893324605821 0.457744164911532 0.781102532662796
"TMEM94" 5.95961761941723 5.83347105314054 5.85146734119029 3.65850087229322 4.14607251757339 4.42392170367924
"CASKIN2" 12.6564881737673 8.81207342498947 12.3599799376772 9.32830524142585 8.6033434770479 11.180190810366
"TSEN54" 13.321644847301 14.0999151430197 13.714751431302 12.9186409308939 11.2896120454669 15.0495296724616
"LLGL2" 1.01064771095224 0.770139093598205 1.05018032805775 0.517816479023255 0.673705770303122 0.844653666968833
"LOC101120179" 0.351869311397892 0.277345843354435 0.388477423009151 0.230184182239665 0.31944684258255 0.428075072161617
"SMIM5" 0.639859939057673 0.669557566433773 0.66269361982411 0.168394459191164 0.289198561538183 0.315287456403012
"SMIM6" 1.24889213121814 2.0508030856645 1.97422749178384 0.816994277755935 1.34640512601089 1.12021329340143
"RECQL5" 7.65131643124194 8.28384460049711 8.30680361588457 3.1070645577399 3.57799846132658 4.14457165564131
"SAP30BP" 16.687058291893 15.734348942012 17.1132928810202 16.7274032858175 19.8836588834176 17.9889931823111
"ITGB4" 0.668818468388819 0.757803105376697 0.553801226714849 0.574250860288569 0.53366413702026 0.64386588082113
"GALK1" 15.5898336281347 14.036571239893 17.9308135754707 11.8050322598495 13.0955273398717 13.8009918416409
"H3F3B" 642.105583037526 655.04716778782 631.965962642946 1098.37197251388 1075.46539423932 1039.14435480653
"LOC105616426" 6.13253790136787 8.43296327867878 7.55651386570193 7.34459632781892 6.18309749831404 7.09630924992428
"UNK" 8.43778401677916 7.56519418580463 7.71120804907703 7.28497174647671 7.87050641558711 9.02580883473087
"UNC13D" 14.0185407256156 13.5103197288046 13.7950645909977 14.4989524859012 14.6372362566575 16.4348159686498
"WBP2" 109.714120979044 114.110454106953 122.865852338565 102.887320161926 117.507760456271 115.739746488097
"LOC106991440" 6.17719217484002 6.65117286747333 6.53993572671749 3.98497110548493 4.09672469434515 4.33656798171853
"LOC101107878" 24.5176302792721 21.3752863652325 24.0357022660112 15.8224698546915 18.3250308778596 19.7746378874083
"MRPL38" 49.2259066610101 38.6929100223756 42.5472038998744 36.507450432734 34.049623617219 36.5973328441801
"FBF1" 6.33120674278468 5.66466631289327 6.52463415560253 4.54707099725502 4.62465305377757 5.21361403926735
"ACOX1" 149.124473992939 151.124078084737 134.477604765726 136.944555922306 131.872555394468 134.246079874617
"LOC105616425" 1.65153419011492 1.90319256373257 2.22516826950117 1.81888903147023 2.06754557203621 1.3307106814176
"TEN1" 16.8065674633276 15.1433052200574 18.1401997887692 14.2750388691481 9.04402774264864 12.3248732957541
"CDK3" 1.94489397803528 1.75915621468809 0.974417559282279 1.94669072044861 2.35545226306262 1.94666418983503
"EVPL" 0.0330674556846496 0.0912239965401774 0.182953655183226 0.365939809371626 0.236411474380311 0.558433184182213
"SRP68" 73.2608141930024 78.0363121253626 77.7693768109619 63.9274317381844 72.9945950655215 67.593197829532
"GALR2" 0.150730644323496 0 0.357408667777603 0.115038293502382 0.179604856804641 0.0489517981679914
"ZACN" 2.01452680227199 3.24621742139216 3.55159397106253 2.50022673910436 1.97418780658336 1.66312644844041
"EXOC7" 68.1525768073056 60.7180245069834 65.25950237521 33.9179721223403 39.9148969792366 40.2216461034793
"FOXJ1" 0.592800519427003 0.885827178082355 0.520605001888544 0.0754046624563061 0.294315987975488 0.449213143480283
"LOC105606295" 0.79487653541736 1.40968625526012 1.49586588210425 1.21330656536238 0.541225373860965 0
"RNF157" 2.10239252278717 2.12965868743105 1.96751460521199 1.35384350007167 1.7483722059931 1.42245868045053
"LOC105606296" 2.36873207554373 1.86705112918896 2.25855803319313 1.03304387565139 1.20963871057926 3.07711003283994
"LOC105616423" 0.715749158297586 1.26152103323579 0.377148041908681 0.424871159198576 0.47381069744585 0.774830459838829
"UBALD2" 21.3195383252533 19.5830783779525 18.8398500700973 21.2721031924942 24.8377639824272 28.3737260812449
"QRICH2" 5.00374169957049 5.86667631562348 5.15689895952332 4.17830155562103 3.98068987099871 3.93831338337216
"PRPSAP1" 178.707502210212 202.380383775998 181.552897441434 117.377825156819 122.531663165531 124.507488738265
"SPHK1" 95.3535514083676 81.2667344178232 87.555209769847 37.7153250673085 41.3005216897775 47.7580036729545
"UBE2O" 22.2557650356935 22.6814505907101 23.7292129264886 23.7155227876173 26.9630747574676 26.0396497238823
"AANAT" 0.292219599746328 0.161230667460187 0.0307957190236315 1.02590713039646 1.28833138432448 1.10086591354994
"LOC105601853" 0.188110726902794 0.259472825242444 0.23128174651534 2.15350406443697 1.64373388713673 2.32147628878333
"RHBDF2" 8.44114115931177 7.46145472487102 7.63453078610429 10.8143228730561 9.73491071701633 12.7067080217197
"CYGB" 0 0 0 0 0 0
"LOC101104327" 0 0 0.246223999742453 0.178315973932922 0 0
"LOC105616421" 0.0565870061047237 0.624431815782262 0 0 0 0
"LOC105606293" 0 0 0.214182838614806 0 0 0
"LOC101104162" 90.7561776537292 87.4060950420854 86.7767617744564 67.9125991051691 70.4184660093728 66.1326753948489
"ST6GALNAC2" 2.2796617473559 2.04988203140772 1.65737517620842 3.69992974224206 4.45276330358197 6.09149330386368
"ST6GALNAC1" 0.0486309408152691 0 0.0512499774314231 0.148461395303194 0.0869201468679705 0.0631742008453024
"MXRA7" 62.955937783253 68.3566452462509 55.4324338704819 45.823432368315 53.2911361411365 54.045966427822
"JMJD6" 4.12478364413089 4.65629227996874 5.0064588335453 9.40797476891565 8.94856957574044 9.48483383931608
"METTL23" 38.3249970468976 45.5556577711817 42.5852717828746 37.7956031749283 47.7710485910736 41.6644185776717
"LOC101103407" 81.6148025160205 97.0412592982714 88.4490491962372 72.5328678648851 80.7038592620507 72.1510819684571
"SRSF2" 270.667506167786 275.245045846397 264.331899357352 154.111642949746 153.123631225176 164.496532229549
"MFSD11" 72.7623735062559 80.866652032997 75.5844276529397 79.918856830081 85.0073603859572 90.8626633982879
"MGAT5B" 0.225204289023137 0 0.0263703051240068 0.038194868461353 0 0.0650116560338027
"LOC105606290" 2.51206770332149 6.31862281712422 3.97103400457997 2.14277659796686 4.22581208935985 3.8391890615595
"SEC14L1" 32.9364255637834 36.4227227164667 34.1467704143905 25.2205920712038 26.0725163238456 26.7441653987666
"LOC105606289" 1.44466626585359 0.754001417557082 1.00812155125321 1.28137173037529 0.697868486872648 2.02886375791644
"LOC101115557" 0.630540925166921 0 0.16612473274549 0.481231619092264 0.375664195832067 0.819106486115334
"LOC105616417" 0.759006272537378 0.654340349014824 0.799882825331557 1.59301158394841 0 1.47898479549049
"SEPT9" 95.6569444941489 104.109979957705 98.8738261789866 112.697733569869 120.473855376557 124.797722748053
"LOC105606285" 0.0539410674558312 0.148808538458207 0.511614745479735 0.16467224372764 0.19282232368426 0
"LOC105606284" 0 0 0 0 0 0
"TNRC6C" 7.8859834133105 7.80445892036987 7.28926077799239 4.19814172653124 4.3945956875353 5.18347647016346
"LOC105606334" 17.7981477183548 23.3274138671071 20.2808066423895 12.3552237425678 13.0636533541418 12.9694369819015
"LOC101115049" 122.727785073462 111.583363681058 135.435957116307 77.2162867923488 92.2714745895964 83.9356618688741
"LOC106991439" 30.6524867612889 22.2889153636471 33.538221865284 15.3450320532665 15.8002626229976 20.6707443622471
"TMC8" 8.85242078521054 7.85088135665396 8.92355492265137 2.77725490466942 2.09852303880363 3.16660318833811
"C11H17orf99" 0.223496526557453 0.154141329770371 0.261703346105909 0.18952615135483 0.236719904222946 0.241944980915916
"SYNGR2" 11.6996645068649 11.023546560637 13.9231377074224 11.3744724606297 12.1392820955294 12.3458518034915
"TK1" 71.0284582765589 72.7102419948177 75.6187356084725 50.2884394912807 59.7500309186013 48.0209062173512
"AFMID" 1.44836313679717 1.27133831754112 1.41073151776348 1.57435350699142 1.04594786906983 1.71045582703721
"BIRC5" 111.350204890645 129.774882827005 131.813313709471 113.981042111052 113.512009183377 110.084135148397
"LOC105616467" 0.891967832635908 0.461380015450321 0.822504442851917 0.25528267108354 0.564630919270932 0.434517773524114
"LOC101113775" 1.2134428765109 1.64219652770342 1.6165877240646 0.594105070570829 0.709305513645933 1.27890712750935
"LOC105606280" 0 0.0734288593021355 0 0 0 0
"LOC105606278" 0 0 0.91439596485552 0.165551903149262 0.516939619905665 0.563573266087901
"SOCS3" 1.21286844625895 1.67298488278581 1.66164428022132 1.66619979943773 3.17945658694667 2.52092987841469
"PGS1" 30.2053970251184 27.6394283230678 30.9339690750234 22.0242856737861 24.1833275992417 27.2403281202487
"DNAH17" 0.840750736687336 0.825548997325272 0.931082022608357 1.26157800648051 1.09519507063956 1.36985326720636
"CYTH1" 8.5053216357046 7.86876575542387 7.77893227911648 9.64421571523743 9.95363989854265 10.2438800272538
"USP36" 15.311832208566 17.0151604143678 16.3254078585861 11.6586901543843 13.3419176043226 12.1581326927066
"CEP295NL" 1.87585925237159 2.46065162406698 1.83475538165575 1.37552037790539 0.978813932473553 1.44936342126519
"TIMP2" 435.525986181765 447.464565202462 432.422646091618 411.966816730902 426.145284391379 430.754938300238
"LGALS3BP" 122.872163689108 104.473944528137 120.577896822714 123.998025454774 134.057634690411 147.740314684556
"CANT1" 38.0926273029696 34.178377563541 38.3443829393315 43.9767743326364 42.7518728084787 42.7056859697879
"C1QTNF1" 2.33513884998258 2.67004133941218 3.10850347374612 1.59458951750064 1.09834023357681 1.51673531539153
"ENGASE" 4.62414407709929 5.28577844988651 4.12866554270804 4.05200676657864 3.54575665901553 3.97686390338113
"LOC106991438" 0 0 0 0 0 0
"LOC105616411" 0 0 0 0 0 0
"ENPP7" 0 0.140626497302709 0.0805807139503609 0 0 0
"CBX2" 7.81734817817404 10.1166685772717 8.77857419551767 3.73171802041482 4.29916263422031 4.43087453054387
"CBX8" 6.52247296515792 5.25108130084396 7.51564903413873 6.74061128862534 4.44542226137877 6.82459046569143
"CBX4" 9.50361159984016 8.18838142763937 9.95803695739518 6.35953780745694 4.89955593609087 6.43815940347412
"LOC101121949" 2.03441060023796 0 3.32316048550197 0.931602693473201 1.45447540350211 1.71782552649238
"TBC1D16" 14.7451282292499 11.9451973636665 11.4970738036364 5.70274253489085 6.68946495718428 6.18088609214903
"CCDC40" 0.340906511232008 0.335881109832507 0.449082690823141 0.483193945195543 0.667346854001509 1.04387449285938
"GAA" 14.8900750195219 15.3548574096449 14.06813018875 11.2551759441806 10.4520092939878 11.2386674106707
"EIF4A3" 147.453051280063 147.303059867831 148.483716867244 163.64177592769 164.620004973568 157.295879522674
"CARD14" 1.61979250191628 1.2111053402881 1.19651425463871 0.750982537101185 1.23561365455829 1.33724691470186
"SGSH" 36.0920764391427 33.826854645357 36.8029740835703 24.602581417562 25.9687695869128 29.6059973893142
"SLC26A11" 14.4400943350236 17.0913699162672 14.7178439861007 17.638982811356 19.1507287450585 18.6598581697717
"RNF213" 88.11841458039 74.1556922840334 77.0893393242645 284.563707280793 290.434814238357 283.379638818429
"NPTX1" 1.40009971165172 1.90404398373 1.28846704138732 1.26421453313982 1.15136551706262 1.76757069818478
"ENDOV" 10.4777538020176 12.8807315975385 9.75769127136514 13.3599921243036 12.2019994659304 13.9812563298888
"RPTOR" 13.0118082277046 13.3680377157927 13.3106796549891 9.18298393349442 10.3414708417398 11.8381046600189
"CHMP6" 30.3002372936459 31.6021845611292 28.8374793544518 25.9574438557669 27.9147394749059 29.5526642423779
"BAIAP2" 15.6085596814625 15.4269055166037 15.5425173687306 17.4091655557717 21.5567576510008 19.8293185443819
"AATK" 0 0.109826537011116 0 0 0 0.206864540022853
"CEP131" 1.37743675647048 1.17799019684243 1.69839435046231 0.54665822456451 0.672933339670957 0.572596555829878
"ENTHD2" 8.37802062606048 7.66663507154889 9.99209503624727 4.11720385223382 4.38274895137412 4.67194069858376
"C11H17orf89" 11.2434657105607 8.76585000461914 12.7076087700146 16.9133989271978 11.5527292583412 13.1241106651738
"SLC38A10" 52.8611790853662 54.4049661423256 51.1642526902576 39.9381926559432 41.1423545615914 43.3500241502684
"LOC105616405" 0.0871391321475315 0 0.275496123316985 0.133009941070995 0.622989893860561 0.11319840709405
"LOC106991405" 0.388610764538977 0.412334613336785 1.07110340052864 0.4106623180593 0.569912231132747 0.621324590174647
"LOC105616404" 1.58620451487304 3.78683747657016 3.08608638138738 2.23495069251503 1.74467121718162 2.1398172446775
"BAHCC1" 5.04436575074086 4.34343180218209 4.95815946057225 4.09020534636332 4.75262502757693 5.26959170306664
"ACTG1" 13943.3292587753 15401.6051083099 14859.9954646973 10278.1059147278 10441.9009022203 10571.9288141839
"LOC105606270" 2.51695261864151 2.19879988354899 1.41466879852027 0.256126580740015 0.799761130961492 0.108988548978982
"FSCN2" 0.619546314440383 0.122082680635721 0.37309268661934 0.450324270118306 0.63276654433091 0.229949684855394
"FAAP100" 8.5346225225027 8.46782038680836 11.2349323681894 3.10827360815464 5.63784413780302 4.2791669230391
"LOC105606269" 4.02981687562339 8.160464183744 5.24078633235604 2.09400785605012 4.18878269710722 2.89592884364762
"NPLOC4" 123.848862371344 134.378368138986 126.175573793187 96.2178430036276 103.081097750389 103.430372867809
"TSPAN10" 0 0 0 0 0 0
"PDE6G" 0.696151772776717 0.250498809819628 0.877182175588144 1.24741434000839 0.973769981682765 0.530807378524651
"OXLD1" 12.0431481071001 5.70714318966059 11.5237849544674 7.10499608799539 7.74732216382639 5.3748646861833
"CCDC137" 10.6951942928178 9.97258400291257 10.4041733407873 10.9215468680728 8.40687021350514 7.93459119470023
"ARL16" 10.8572800346972 11.8298775860835 8.33311121956408 5.47779406801368 4.52980343985641 3.67420054421956
"HGS" 27.393090380961 20.3170015743064 27.6439667177786 17.064140316266 20.0427166821563 22.1023344532937
"LOC105606267" 12.8828793086135 9.59588461067932 12.8978567885395 5.70271682624818 8.28940233138069 4.01653231262646
"SLC25A10" 161.147289141458 139.679199646253 140.909445595432 50.3947433721326 42.7375474524257 47.9923795919123
"LOC101108325" 0 0 0 0 0 0
"GCGR" 0.314930273252375 0.453289996296215 0.418471204310059 0.209005370040072 0.130524813658404 0.142299589171372
"FAM195B" 25.5746340256646 20.9700284279096 28.2621300054277 18.9764882686138 20.6121081893666 22.2869760950968
"PPP1R27" 4.07284129327879 4.27632968212442 2.88281123051755 1.85576744128993 1.01406838012632 1.26348401690605
"P4HB" 686.128004550059 652.879833794289 724.910355607304 623.847387486734 654.314914413744 619.331835841971
"LOC105606266" 9.5328239871229 11.7264396142522 11.5890922212441 10.9449830483223 10.1100580530223 11.1085444365763
"ARHGDIA" 226.6539893731 215.805037002266 238.5670473754 192.671699401416 199.695966684157 211.626680384663
"ALYREF" 101.290082939012 93.3108066578116 111.099109729946 114.277013704102 110.360597924047 110.584870525969
"ANAPC11" 50.4300102074845 33.5344134854329 46.0482705796658 48.5179587229477 59.6989978522125 48.2265511388229
"PCYT2" 35.1425912150024 34.1389560033761 41.2976442480961 13.4513760589436 15.3837957387652 15.7625048421767
"SIRT7" 37.9201186537152 41.6724561079446 37.2444044881227 45.9851607963749 50.7224272275277 57.9489254808574
"MAFG" 13.6932204373637 13.2053939100465 12.9876063253591 15.845802127671 15.6469291361532 17.1952869683223
"PYCR1" 145.490244629186 122.831150693336 140.565379320141 95.3747876693741 95.4511793114146 97.3964816049377
"MYADML2" 0 0 0 0 0 0.0334881016415868
"NOTUM" 0.864644195486347 0.325270231566022 1.28397760918737 0.359945601272263 0.421476902640856 0.255277089168735
"ASPSCR1" 57.0977025728427 43.3452325041416 51.7743067611882 32.2768615028457 35.3665555211732 37.6158761182836
"STRA13" 6.8351215208607 7.44606274743495 7.05998338205682 6.84678085143856 6.52483007619262 6.7350670464116
"LRRC45" 6.33391256265561 4.81364161874088 5.81076789491892 1.78447764700868 2.47416649293454 2.26669206367427
"RAC3" 14.9144424515335 13.8096618626091 16.5426253755538 8.99301588178669 11.6840102726405 10.7577536514522
"LOC105606262" 19.3824821733009 13.2200218403807 20.5391853118496 9.72565041159144 12.6961025002781 16.832292675119
"DCXR" 0 0 0 0.383555894425022 0 0
"RFNG" 42.8788221769559 45.6044749456651 43.5272588884943 27.9142353850821 37.5958215028029 37.6606194649464
"GPS1" 66.3839776447767 72.2096437316373 72.2970101761597 52.5600945758975 56.6892440848663 59.4852251682699
"DUS1L" 25.5497663892793 23.0133761425343 25.1803324515888 16.7671348819138 20.3444514423239 22.4328661908779
"FASN" 143.786155411949 103.835685447052 116.4343864619 50.5115681733185 58.4936962430672 59.0795198364671
"CCDC57" 2.05958611873203 2.11531350487771 2.25507102521895 2.15028454706991 1.61483474449365 2.84924745205374
"SLC16A3" 1.19902073565206 1.2502574525819 1.24855163311473 1.29638872190505 1.00349668059865 1.08475174908286
"CSNK1D" 152.869046693712 171.432506911309 158.813918159517 156.480961745912 150.23043638232 165.305825545208
"CD7" 0 0 0 0 0 0
"LOC101110855" 0.0496173455287753 0 0.1045790106433 0.151472709039794 0.206927443158719 0.0644555934821939
"LOC101106024" 0 0 0 0 0.0350213871042054 0.0763614037432361
"LOC106990448" 0 0 0 0 0 0
"LOC101105514" 0 0 0 0 0 0
"LOC101105265" 0.122753432831771 0.338642889212025 0.323410906554098 0.187371924241486 0.109701213172242 0.159463294153046
"LOC101105014" 0.117428674322584 0.0809883370093536 0.495011349395469 0.537732497447226 0.559694024559517 0.114409610408822
